start,goal,net_add,net_del,net_temp,full_path,path,action,a_star_cost,a_star_ops,a_star_add,a_star_del,a_star_temp
3*6*7*10*11|1,1*2*4*6*7*8*10|1,4,2,0,[3*6*7*10*11|1]~~{(+8)}~~>[3*6*7*8*10*11|1]~~{(+1)(-3)}~~>[1*6*7*8|1]~~{(+2  4  10)}~~>[1*2*4*6*7*8*10|1],[3*6*7*10*11|1]~>[3*6*7*8*10*11|1]~>[1*6*7*8|1]~>[1*2*4*6*7*8*10|1],{(+8)}~{(+1)(-3)}~{(+2  4  10)}~,53.1,3,5,1,0
3*6*7*10*11|1,5*9*10|1,,,,N/A,N/A,N/A,,,,,
3*6*7*10*11|1,1*2*8*11|1,3,4,0,[3*6*7*10*11|1]~~{(+1  2  8)}~~>[1*2*8*11|1],[3*6*7*10*11|1]~>[1*2*8*11|1],{(+1  2  8)}~,31.0,1,3,0,0
3*6*7*10*11|1,5*7*8*11|1,2,3,0,[3*6*7*10*11|1]~~{(+1  2  8)}~~>[1*2*8*11|1]~~{(+5  7)}~~>[5*7*8*11|1],[3*6*7*10*11|1]~>[1*2*8*11|1]~>[5*7*8*11|1],{(+1  2  8)}~{(+5  7)}~,52.0,2,5,0,0
3*6*7*10*11|1,4*5*7*8*9*11|1,4,3,0,[3*6*7*10*11|1]~~{(+8)}~~>[3*6*7*8*10*11|1]~~{(+9)(-3)}~~>[8*9*11|1]~~{(+4  5  7)}~~>[4*5*7*8*9*11|1],[3*6*7*10*11|1]~>[3*6*7*8*10*11|1]~>[8*9*11|1]~>[4*5*7*8*9*11|1],{(+8)}~{(+9)(-3)}~{(+4  5  7)}~,53.1,3,5,1,0
3*6*7*10*11|1,2*6*7*8*10*11|1,2,1,0,[3*6*7*10*11|1]~~{(+2  8)}~~>[2*6*7*8*10*11|1],[3*6*7*10*11|1]~>[2*6*7*8*10*11|1],{(+2  8)}~,21.0,1,2,0,0
3*6*7*10*11|1,3*6*7*8*10*11|1,1,0,0,[3*6*7*10*11|1]~~{(+8)}~~>[3*6*7*8*10*11|1],[3*6*7*10*11|1]~>[3*6*7*8*10*11|1],{(+8)}~,11.0,1,1,0,0
3*6*7*10*11|1,4*6*7*8*10*11|1,2,1,0,[3*6*7*10*11|1]~~{(+4  8)}~~>[4*6*7*8*10*11|1],[3*6*7*10*11|1]~>[4*6*7*8*10*11|1],{(+4  8)}~,21.0,1,2,0,0
4*6*7*10*11|1,1*4*5*6|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,7|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,2*5*6*7|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,2*4*8|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,3*6*9|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,3*4*5*6*9|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,4*6*7*9|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,3*8*9|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,3*4*6*7*8*9|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,4*6*10|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,6*7*10|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,6*9*10|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,1*5*6*9*10|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,11|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,8*11|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,5*8*11|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,2*4*9*11|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,4*6*8*9*11|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,1*2*10*11|1,,,,N/A,N/A,N/A,,,,,
4*6*7*10*11|1,5*6*7*10*11|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,2*4|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,2*4*6*7|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,3*5*6*7|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,1*8|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,1*5*6*8|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,4*6*7*8|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,5*7*8*9|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,4*10|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,2*5*6*10|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,3*4*7*8*10|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,1*9*10|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,4*9*10|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,1*4*6*7*9*10|1,2,2,0,[2*4*6*7*10*11|1]~~{(+8)}~~>[4*6*7*8*10*11|1]~~{(+1  9)(-8)}~~>[1*4*6*7*9*10|1],[2*4*6*7*10*11|1]~>[4*6*7*8*10*11|1]~>[1*4*6*7*9*10|1],{(+8)}~{(+1  9)(-8)}~,32.1,2,3,1,0
2*4*6*7*10*11|1,3*8*11|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,4*5*6*8*11|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,5*7*8*11|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,2*4*9*11|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,1*2*4*5*9*11|1,3,3,0,[2*4*6*7*10*11|1]~~{(+9)}~~>[2*4*9*10*11|1]~~{(+1  5)}~~>[1*2*4*5*9*11|1],[2*4*6*7*10*11|1]~>[2*4*9*10*11|1]~>[1*2*4*5*9*11|1],{(+9)}~{(+1  5)}~,32.0,2,3,0,0
2*4*6*7*10*11|1,2*4*10*11|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,2*8*10*11|1,,,,N/A,N/A,N/A,,,,,
2*4*6*7*10*11|1,2*8*9*10*11|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,1*4|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,1*5|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,3*4*5|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,5*6*8|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,2*4*7*8|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,1*6*7*8|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,5*6*9|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,1*2*4*5*6*9|1,2,3,0,[1*2*4*6*7*10*11|1]~~{(+5  9)}~~>[4*5*6*9*11|1]~~{(+1)}~~>[1*4*5*6*9|1]~~{(+2)}~~>[1*2*4*5*6*9|1],[1*2*4*6*7*10*11|1]~>[4*5*6*9*11|1]~>[1*4*5*6*9|1]~>[1*2*4*5*6*9|1],{(+5  9)}~{(+1)}~{(+2)}~,43.0,3,4,0,0
1*2*4*6*7*10*11|1,1*4*7*9|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,4*5*6*7*9|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,1*4*6*7*8*9|1,2,3,0,[1*2*4*6*7*10*11|1]~~{(+8)}~~>[4*6*7*8*10*11|1]~~{(+1  9)}~~>[1*4*6*7*8*9|1],[1*2*4*6*7*10*11|1]~>[4*6*7*8*10*11|1]~>[1*4*6*7*8*9|1],{(+8)}~{(+1  9)}~,32.0,2,3,0,0
1*2*4*6*7*10*11|1,1*2*4*6*10|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,4*6*7*10|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,4*11|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,3*4*11|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,5*11|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,3*7*11|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,3*4*6*8*11|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,7*8*11|1,,,,N/A,N/A,N/A,,,,,
1*2*4*6*7*10*11|1,4*6*7*8*10*11|1,1,2,0,[1*2*4*6*7*10*11|1]~~{(+8)}~~>[4*6*7*8*10*11|1],[1*2*4*6*7*10*11|1]~>[4*6*7*8*10*11|1],{(+8)}~,11.0,1,1,0,0
1*2*4*6*7*10*11|1,3*4*9*10*11|1,2,4,0,[1*2*4*6*7*10*11|1]~~{(+8)}~~>[4*6*7*8*10*11|1]~~{(+3  9)(-8)}~~>[3*4*9*10*11|1],[1*2*4*6*7*10*11|1]~>[4*6*7*8*10*11|1]~>[3*4*9*10*11|1],{(+8)}~{(+3  9)(-8)}~,32.1,2,3,1,0
1*2*4*6*7*10*11|1,4*6*8*9*10*11|1,2,3,0,[1*2*4*6*7*10*11|1]~~{(+8)}~~>[4*6*7*8*10*11|1]~~{(+9)}~~>[4*6*8*9*10*11|1],[1*2*4*6*7*10*11|1]~>[4*6*7*8*10*11|1]~>[4*6*8*9*10*11|1],{(+8)}~{(+9)}~,22.0,2,2,0,0
5*6*7*10*11|1,4*5|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,2*8|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,2*4*8|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,1*7*8|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,3*7*8|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,5*7*8|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,3*9|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,3*6*9|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,3*5*6*9|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,2*5*8*9|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,3*5*6*8*9|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,1*2*4*7*10|1,3,3,0,[5*6*7*10*11|1]~~{(+1  9)}~~>[1*5*6*9*10|1]~~{(+2)}~~>[1*2*9*10|1]~~{(+4  7)(-9)}~~>[1*2*4*7*10|1],[5*6*7*10*11|1]~>[1*5*6*9*10|1]~>[1*2*9*10|1]~>[1*2*4*7*10|1],{(+1  9)}~{(+2)}~{(+4  7)(-9)}~,53.1,3,5,1,0
5*6*7*10*11|1,3*4*8*11|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,6*8*11|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,2*4*6*8*11|1,,,,N/A,N/A,N/A,,,,,
5*6*7*10*11|1,10*11|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,1*2*4|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,1*4*5|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,2*5*6|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,4*6*7|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,2*5*8|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,1*5*8*9|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,2*5*6*8*9|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,2*4*7*8*9|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,5*7*8*9|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,3*4*5*6*7*8*9|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,6*7*10|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,9*10|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,1*2*11|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,7*11|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,1*2*9*11|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,4*6*9*11|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,3*7*10*11|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,3*8*9*10*11|1,,,,N/A,N/A,N/A,,,,,
4*5*6*7*10*11|1,3*4*8*9*10*11|1,,,,N/A,N/A,N/A,,,,,
2*8*10*11|1,2*4|1,,,,N/A,N/A,N/A,,,,,
2*8*10*11|1,2*4*5|1,,,,N/A,N/A,N/A,,,,,
2*8*10*11|1,3*4*5*6|1,,,,N/A,N/A,N/A,,,,,
2*8*10*11|1,1*2*4*6*7|1,4,3,0,[2*8*10*11|1]~~{(+1  4)}~~>[1*2*4*8*11|1]~~{(+10)(-8)}~~>[1*2*4*10*11|1]~~{(+6  8)(-11)}~~>[1*2*4*6*8|1]~~{(+7)(-8)}~~>[1*2*4*6*7|1],[2*8*10*11|1]~>[1*2*4*8*11|1]~>[1*2*4*10*11|1]~>[1*2*4*6*8|1]~>[1*2*4*6*7|1],{(+1  4)}~{(+10)(-8)}~{(+6  8)(-11)}~{(+7)(-8)}~,64.3,4,6,3,0
2*8*10*11|1,3*4*6*7|1,,,,N/A,N/A,N/A,,,,,
2*8*10*11|1,4*8|1,,,,N/A,N/A,N/A,,,,,
2*8*10*11|1,1*4*5*9|1,4,4,0,[2*8*10*11|1]~~{(+5)}~~>[5*8*11|1]~~{(+1  4  9)(-8)}~~>[1*4*5*9|1],[2*8*10*11|1]~>[5*8*11|1]~>[1*4*5*9|1],{(+5)}~{(+1  4  9)(-8)}~,42.1,2,4,1,0
2*8*10*11|1,2*4*6*8*9|1,,,,N/A,N/A,N/A,,,,,
2*8*10*11|1,3*5*10|1,,,,N/A,N/A,N/A,,,,,
2*8*10*11|1,1*4*9*10|1,3,3,0,[2*8*10*11|1]~~{(+4  7)}~~>[2*4*7*8*10*11|1]~~{(+9)(-2  8)}~~>[4*9*10*11|1]~~{(+1)}~~>[1*4*9*10|1],[2*8*10*11|1]~>[2*4*7*8*10*11|1]~>[4*9*10*11|1]~>[1*4*9*10|1],{(+4  7)}~{(+9)(-2  8)}~{(+1)}~,43.2,3,4,2,0
2*8*10*11|1,3*4*8*11|1,,,,N/A,N/A,N/A,,,,,
2*8*10*11|1,4*6*8*11|1,,,,N/A,N/A,N/A,,,,,
2*8*10*11|1,5*9*11|1,2,3,0,[2*8*10*11|1]~~{(+5)}~~>[5*8*11|1]~~{(+9)(-8)}~~>[5*9*11|1],[2*8*10*11|1]~>[5*8*11|1]~>[5*9*11|1],{(+5)}~{(+9)(-8)}~,22.1,2,2,1,0
2*8*10*11|1,3*4*5*9*11|1,4,3,0,[2*8*10*11|1]~~{(+5)}~~>[5*8*11|1]~~{(+3  4  9)(-8)}~~>[3*4*5*9*11|1],[2*8*10*11|1]~>[5*8*11|1]~>[3*4*5*9*11|1],{(+5)}~{(+3  4  9)(-8)}~,42.1,2,4,1,0
2*8*10*11|1,3*8*9*11|1,,,,N/A,N/A,N/A,,,,,
2*8*10*11|1,3*7*10*11|1,,,,N/A,N/A,N/A,,,,,
2*8*10*11|1,4*7*10*11|1,2,2,0,[2*8*10*11|1]~~{(+7)}~~>[2*7*8*10*11|1]~~{(+4)(-8)}~~>[2*4*7*10*11|1]~~{(-2)}~~>[4*7*10*11|1],[2*8*10*11|1]~>[2*7*8*10*11|1]~>[2*4*7*10*11|1]~>[4*7*10*11|1],{(+7)}~{(+4)(-8)}~{(-2)}~,23.200000000000003,3,2,2,0
2*8*10*11|1,5*7*10*11|1,2,2,0,[2*8*10*11|1]~~{(+5  7)}~~>[5*7*10*11|1],[2*8*10*11|1]~>[5*7*10*11|1],{(+5  7)}~,21.0,1,2,0,0
2*8*10*11|1,3*8*9*10*11|1,,,,N/A,N/A,N/A,,,,,
3*8*10*11|1,4|1,,,,N/A,N/A,N/A,,,,,
3*8*10*11|1,2*4|1,,,,N/A,N/A,N/A,,,,,
3*8*10*11|1,5*6*7|1,3,4,0,[3*8*10*11|1]~~{(+7)}~~>[3*7*8*10*11|1]~~{(+1)(-3)}~~>[1*7*8|1]~~{(+5)}~~>[1*5*7*8|1]~~{(+6)(-1  8)}~~>[5*6*7|1],[3*8*10*11|1]~>[3*7*8*10*11|1]~>[1*7*8|1]~>[1*5*7*8|1]~>[5*6*7|1],{(+7)}~{(+1)(-3)}~{(+5)}~{(+6)(-1  8)}~,44.3,4,4,3,0
3*8*10*11|1,2*4*9|1,,,,N/A,N/A,N/A,,,,,
3*8*10*11|1,1*4*6*9|1,4,4,0,[3*8*10*11|1]~~{(+5)}~~>[5*8*11|1]~~{(+1  9)(-8)}~~>[1*9|1]~~{(+4  6)}~~>[1*4*6*9|1],[3*8*10*11|1]~>[5*8*11|1]~>[1*9|1]~>[1*4*6*9|1],{(+5)}~{(+1  9)(-8)}~{(+4  6)}~,53.1,3,5,1,0
3*8*10*11|1,6*8*9|1,,,,N/A,N/A,N/A,,,,,
3*8*10*11|1,1*6*8*9|1,3,3,0,[3*8*10*11|1]~~{(+7)}~~>[3*7*8*10*11|1]~~{(+1  6  9)(-3)}~~>[1*6*8*9|1],[3*8*10*11|1]~>[3*7*8*10*11|1]~>[1*6*8*9|1],{(+7)}~{(+1  6  9)(-3)}~,42.1,2,4,1,0
3*8*10*11|1,4*6*7*8*9|1,,,,N/A,N/A,N/A,,,,,
3*8*10*11|1,4*10|1,,,,N/A,N/A,N/A,,,,,
3*8*10*11|1,1*4*7*8*9*10|1,4,2,0,[3*8*10*11|1]~~{(+4  7)}~~>[4*7*8*10*11|1]~~{(+1  9)}~~>[1*4*7*8*9*10|1],[3*8*10*11|1]~>[4*7*8*10*11|1]~>[1*4*7*8*9*10|1],{(+4  7)}~{(+1  9)}~,42.0,2,4,0,0
3*8*10*11|1,7*11|1,,,,N/A,N/A,N/A,,,,,
3*8*10*11|1,7*8*11|1,1,2,0,[3*8*10*11|1]~~{(+7)(-10)}~~>[7*8*11|1],[3*8*10*11|1]~>[7*8*11|1],{(+7)(-10)}~,11.1,1,1,1,0
3*8*10*11|1,2*5*9*11|1,3,3,0,[3*8*10*11|1]~~{(+5)}~~>[5*8*11|1]~~{(+2  9)(-8)}~~>[2*5*9*11|1],[3*8*10*11|1]~>[5*8*11|1]~>[2*5*9*11|1],{(+5)}~{(+2  9)(-8)}~,32.1,2,3,1,0
3*8*10*11|1,1*2*5*9*11|1,4,3,0,[3*8*10*11|1]~~{(+5)}~~>[5*8*11|1]~~{(+1  2  9)(-8)}~~>[1*2*5*9*11|1],[3*8*10*11|1]~>[5*8*11|1]~>[1*2*5*9*11|1],{(+5)}~{(+1  2  9)(-8)}~,42.1,2,4,1,0
3*8*10*11|1,4*6*9*11|1,,,,N/A,N/A,N/A,,,,,
3*8*10*11|1,4*8*9*11|1,2,2,0,[3*8*10*11|1]~~{(+7)(-10)}~~>[7*8*11|1]~~{(+4  9)}~~>[4*8*9*11|1],[3*8*10*11|1]~>[7*8*11|1]~>[4*8*9*11|1],{(+7)(-10)}~{(+4  9)}~,32.1,2,3,1,0
3*8*10*11|1,3*5*8*9*11|1,2,1,0,[3*8*10*11|1]~~{(+5  9)}~~>[3*5*8*9*11|1],[3*8*10*11|1]~>[3*5*8*9*11|1],{(+5  9)}~,21.0,1,2,0,0
3*8*10*11|1,2*7*10*11|1,2,2,0,[3*8*10*11|1]~~{(+7)}~~>[3*7*8*10*11|1]~~{(+2)(-8)}~~>[2*7*10*11|1],[3*8*10*11|1]~>[3*7*8*10*11|1]~>[2*7*10*11|1],{(+7)}~{(+2)(-8)}~,22.1,2,2,1,0
3*8*10*11|1,3*7*8*10*11|1,1,0,0,[3*8*10*11|1]~~{(+7)}~~>[3*7*8*10*11|1],[3*8*10*11|1]~>[3*7*8*10*11|1],{(+7)}~,11.0,1,1,0,0
3*8*10*11|1,4*6*7*8*10*11|1,3,1,0,[3*8*10*11|1]~~{(+4  6  7)}~~>[4*6*7*8*10*11|1],[3*8*10*11|1]~>[4*6*7*8*10*11|1],{(+4  6  7)}~,31.0,1,3,0,0
3*8*10*11|1,1*2*4*6*9*10*11|1,5,2,0,[3*8*10*11|1]~~{(+2  4  9)}~~>[2*4*8*9*10*11|1]~~{(+1  6)(-8)}~~>[1*2*4*6*9*10*11|1],[3*8*10*11|1]~>[2*4*8*9*10*11|1]~>[1*2*4*6*9*10*11|1],{(+2  4  9)}~{(+1  6)(-8)}~,52.1,2,5,1,0
2*4*8*10*11|1,3*5*6|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,1*5*8|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,6*8|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,3*4*6*8|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,4*5*6*8|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,1*6*7*8|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,6*9|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,2*4*5*6*9|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,2*4*8*9|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,3*4*5*8*9|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,4*6*8*9|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,3*5*6*8*9|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,1*4*6*7*8*9|1,4,3,0,[2*4*8*10*11|1]~~{(+6  7)}~~>[4*6*7*8*10*11|1]~~{(+1  9)}~~>[1*4*6*7*8*9|1],[2*4*8*10*11|1]~>[4*6*7*8*10*11|1]~>[1*4*6*7*8*9|1],{(+6  7)}~{(+1  9)}~,42.0,2,4,0,0
2*4*8*10*11|1,1*6*10|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,2*4*9*10|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,4*11|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,3*6*8*11|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,3*4*9*11|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,4*5*6*7*8*9*11|1,4,2,0,[2*4*8*10*11|1]~~{(+5  6  7  9)}~~>[4*5*6*7*8*9*11|1],[2*4*8*10*11|1]~>[4*5*6*7*8*9*11|1],{(+5  6  7  9)}~,41.0,1,4,0,0
2*4*8*10*11|1,4*6*10*11|1,,,,N/A,N/A,N/A,,,,,
2*4*8*10*11|1,4*9*10*11|1,1,2,0,[2*4*8*10*11|1]~~{(+7)}~~>[2*4*7*8*10*11|1]~~{(+9)(-2  8)}~~>[4*9*10*11|1],[2*4*8*10*11|1]~>[2*4*7*8*10*11|1]~>[4*9*10*11|1],{(+7)}~{(+9)(-2  8)}~,22.2,2,2,2,0
3*4*8*10*11|1,2*5*8|1,,,,N/A,N/A,N/A,,,,,
3*4*8*10*11|1,3*6*8|1,,,,N/A,N/A,N/A,,,,,
3*4*8*10*11|1,3*4*6*8|1,,,,N/A,N/A,N/A,,,,,
3*4*8*10*11|1,6*7*8|1,,,,N/A,N/A,N/A,,,,,
3*4*8*10*11|1,3*4*5*9|1,2,3,0,[3*4*8*10*11|1]~~{(+7)(-4)}~~>[3*7*8*10*11|1]~~{(+1)(-3)}~~>[1*7*8|1]~~{(+5)}~~>[1*5*7*8|1]~~{(+9)(-1  8)}~~>[5*9|1]~~{(+3  4)}~~>[3*4*5*9|1],[3*4*8*10*11|1]~>[3*7*8*10*11|1]~>[1*7*8|1]~>[1*5*7*8|1]~>[5*9|1]~>[3*4*5*9|1],{(+7)(-4)}~{(+1)(-3)}~{(+5)}~{(+9)(-1  8)}~{(+3  4)}~,65.4,5,6,4,0
3*4*8*10*11|1,5*6*8*9|1,3,4,0,[3*4*8*10*11|1]~~{(+7)(-4)}~~>[3*7*8*10*11|1]~~{(+1)(-3)}~~>[1*7*8|1]~~{(+5)}~~>[1*5*7*8|1]~~{(+6  9)(-1)}~~>[5*6*8*9|1],[3*4*8*10*11|1]~>[3*7*8*10*11|1]~>[1*7*8|1]~>[1*5*7*8|1]~>[5*6*8*9|1],{(+7)(-4)}~{(+1)(-3)}~{(+5)}~{(+6  9)(-1)}~,54.300000000000004,4,5,3,0
3*4*8*10*11|1,1*4*5*6*8*9|1,4,3,0,[3*4*8*10*11|1]~~{(+7)}~~>[4*7*8*10*11|1]~~{(+9)}~~>[4*8*9*10*11|1]~~{(+1  5  6)}~~>[1*4*5*6*8*9|1],[3*4*8*10*11|1]~>[4*7*8*10*11|1]~>[4*8*9*10*11|1]~>[1*4*5*6*8*9|1],{(+7)}~{(+9)}~{(+1  5  6)}~,53.0,3,5,0,0
3*4*8*10*11|1,3*4*5*6*7*8*9|1,4,2,0,[3*4*8*10*11|1]~~{(+7)(-4)}~~>[3*7*8*10*11|1]~~{(+1)(-3)}~~>[1*7*8|1]~~{(+4  5)}~~>[4*5*7*8|1]~~{(+3  6  9)}~~>[3*4*5*6*7*8*9|1],[3*4*8*10*11|1]~>[3*7*8*10*11|1]~>[1*7*8|1]~>[4*5*7*8|1]~>[3*4*5*6*7*8*9|1],{(+7)(-4)}~{(+1)(-3)}~{(+4  5)}~{(+3  6  9)}~,74.2,4,7,2,0
3*4*8*10*11|1,3*7*10|1,,,,N/A,N/A,N/A,,,,,
3*4*8*10*11|1,4*9*10|1,,,,N/A,N/A,N/A,,,,,
3*4*8*10*11|1,3*5*6*9*10|1,3,3,0,[3*4*8*10*11|1]~~{(+7)(-4)}~~>[3*7*8*10*11|1]~~{(+1)(-3  8)}~~>[1*7*10|1]~~{(+5)}~~>[1*5*7*10|1]~~{(+3  6  9)(-1)}~~>[3*5*6*9*10|1],[3*4*8*10*11|1]~>[3*7*8*10*11|1]~>[1*7*10|1]~>[1*5*7*10|1]~>[3*5*6*9*10|1],{(+7)(-4)}~{(+1)(-3  8)}~{(+5)}~{(+3  6  9)(-1)}~,64.4,4,6,4,0
3*4*8*10*11|1,4*5*8*9*11|1,2,2,0,[3*4*8*10*11|1]~~{(+5)}~~>[5*8*11|1]~~{(+4  9)}~~>[4*5*8*9*11|1],[3*4*8*10*11|1]~>[5*8*11|1]~>[4*5*8*9*11|1],{(+5)}~{(+4  9)}~,32.0,2,3,0,0
3*4*8*10*11|1,1*2*4*10*11|1,2,2,0,[3*4*8*10*11|1]~~{(+2)}~~>[2*4*8*10*11|1]~~{(+1)}~~>[1*2*4*8*11|1]~~{(+10)(-8)}~~>[1*2*4*10*11|1],[3*4*8*10*11|1]~>[2*4*8*10*11|1]~>[1*2*4*8*11|1]~>[1*2*4*10*11|1],{(+2)}~{(+1)}~{(+10)(-8)}~,33.1,3,3,1,0
